,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city
7665,26.0,1.82,1.13,56.54,2022-02-18T02:00:00,1.11,5.24,2022-02-18T08:00:00,2022-02-18:08,401.93,1645171200,Fort Worth
7666,27.0,1.55,0.91,57.55,2022-02-18T01:00:00,1.09,5.16,2022-02-18T07:00:00,2022-02-18:07,402.07,1645167600,Fort Worth
7667,27.0,1.28,0.6900000000000001,58.56,2022-02-18T00:00:00,1.08,5.08,2022-02-18T06:00:00,2022-02-18:06,402.21,1645164000,Fort Worth
7668,27.0,1.24,0.63,57.85,2022-02-17T23:00:00,1.11,5.19,2022-02-18T05:00:00,2022-02-18:05,399.01,1645160400,Fort Worth
7669,26.0,1.2,0.58,57.13,2022-02-17T22:00:00,1.1400000000000001,5.31,2022-02-18T04:00:00,2022-02-18:04,395.81,1645156800,Fort Worth
7670,26.0,1.16,0.53,56.42,2022-02-17T21:00:00,1.18,5.42,2022-02-18T03:00:00,2022-02-18:03,392.62,1645153200,Fort Worth
7671,26.0,1.12,0.5700000000000001,56.06,2022-02-17T20:00:00,1.13,5.28,2022-02-18T02:00:00,2022-02-18:02,395.26,1645149600,Fort Worth
7672,26.0,1.09,0.62,55.7,2022-02-17T19:00:00,1.09,5.14,2022-02-18T01:00:00,2022-02-18:01,397.9,1645146000,Fort Worth
7673,26.0,1.05,0.66,55.34,2022-02-17T18:00:00,1.04,5.0,2022-02-18T00:00:00,2022-02-18:00,400.54,1645142400,Fort Worth
7674,25.0,1.16,0.78,53.2,2022-02-17T17:00:00,1.05,4.57,2022-02-17T23:00:00,2022-02-17:23,407.91,1645138800,Fort Worth
7675,24.0,1.28,0.9,51.05,2022-02-17T16:00:00,1.06,4.15,2022-02-17T22:00:00,2022-02-17:22,415.29,1645135200,Fort Worth
7676,23.0,1.3900000000000001,1.01,48.91,2022-02-17T15:00:00,1.07,3.73,2022-02-17T21:00:00,2022-02-17:21,422.66,1645131600,Fort Worth
7677,23.0,1.81,1.29,49.98,2022-02-17T14:00:00,1.11,4.65,2022-02-17T20:00:00,2022-02-17:20,427.25,1645128000,Fort Worth
7678,24.0,2.24,1.57,51.05,2022-02-17T13:00:00,1.16,5.57,2022-02-17T19:00:00,2022-02-17:19,431.84,1645124400,Fort Worth
7679,24.0,2.67,1.85,52.12,2022-02-17T12:00:00,1.2,6.49,2022-02-17T18:00:00,2022-02-17:18,436.43,1645120800,Fort Worth
7680,29.0,4.2,2.94,62.97,2022-02-17T11:00:00,1.16,5.67,2022-02-17T17:00:00,2022-02-17:17,414.59,1645117200,Fort Worth
7681,34.0,5.73,4.02,73.82,2022-02-17T10:00:00,1.12,4.85,2022-02-17T16:00:00,2022-02-17:16,392.75,1645113600,Fort Worth
7682,39.0,7.26,5.11,84.67,2022-02-17T09:00:00,1.09,4.03,2022-02-17T15:00:00,2022-02-17:15,370.92,1645110000,Fort Worth
7683,38.0,6.22,4.74,81.81,2022-02-17T08:00:00,1.02,3.68,2022-02-17T14:00:00,2022-02-17:14,356.04,1645106400,Fort Worth
7684,37.0,5.18,4.38,78.95,2022-02-17T07:00:00,0.9500000000000001,3.33,2022-02-17T13:00:00,2022-02-17:13,341.16,1645102800,Fort Worth
7685,35.0,4.14,4.01,76.09,2022-02-17T06:00:00,0.88,2.99,2022-02-17T12:00:00,2022-02-17:12,326.28,1645099200,Fort Worth
7686,34.0,13.8,5.63,74.51,2022-02-17T05:00:00,0.86,2.45,2022-02-17T11:00:00,2022-02-17:11,311.95,1645095600,Fort Worth
7687,34.0,23.45,7.24,72.93,2022-02-17T04:00:00,0.85,1.92,2022-02-17T10:00:00,2022-02-17:10,297.63,1645092000,Fort Worth
7688,37.0,33.1,8.85,71.35,2022-02-17T03:00:00,0.8300000000000001,1.38,2022-02-17T09:00:00,2022-02-17:09,283.3,1645088400,Fort Worth
7689,39.0,36.52,9.4,73.49,2022-02-17T02:00:00,0.93,1.58,2022-02-17T08:00:00,2022-02-17:08,290.39,1645084800,Fort Worth
7690,41.0,39.93,9.95,75.64,2022-02-17T01:00:00,1.03,1.78,2022-02-17T07:00:00,2022-02-17:07,297.49,1645081200,Fort Worth
7691,44.0,43.34,10.49,77.78,2022-02-17T00:00:00,1.13,1.98,2022-02-17T06:00:00,2022-02-17:06,304.58,1645077600,Fort Worth
7692,43.0,42.61,10.31,79.04,2022-02-16T23:00:00,1.16,2.22,2022-02-17T05:00:00,2022-02-17:05,307.36,1645074000,Fort Worth
7693,42.0,41.88,10.14,80.29,2022-02-16T22:00:00,1.19,2.46,2022-02-17T04:00:00,2022-02-17:04,310.14,1645070400,Fort Worth
7694,41.0,41.15,9.96,81.54,2022-02-16T21:00:00,1.22,2.69,2022-02-17T03:00:00,2022-02-17:03,312.92,1645066800,Fort Worth
7695,38.0,34.62,8.57,81.54,2022-02-16T20:00:00,1.1400000000000001,2.55,2022-02-17T02:00:00,2022-02-17:02,311.95,1645063200,Fort Worth
7696,38.0,28.08,7.19,81.54,2022-02-16T19:00:00,1.07,2.41,2022-02-17T01:00:00,2022-02-17:01,310.98,1645059600,Fort Worth
7697,38.0,21.55,5.8100000000000005,81.54,2022-02-16T18:00:00,0.99,2.26,2022-02-17T00:00:00,2022-02-17:00,310.0,1645056000,Fort Worth
7698,38.0,23.09,6.19,81.33,2022-02-16T17:00:00,0.96,1.99,2022-02-16T23:00:00,2022-02-16:23,308.47,1645052400,Fort Worth
7699,38.0,24.63,6.57,81.12,2022-02-16T16:00:00,0.92,1.73,2022-02-16T22:00:00,2022-02-16:22,306.94,1645048800,Fort Worth
7700,37.0,26.17,6.95,80.91,2022-02-16T15:00:00,0.89,1.46,2022-02-16T21:00:00,2022-02-16:21,305.41,1645045200,Fort Worth
7701,37.0,25.49,6.62,79.18,2022-02-16T14:00:00,0.89,1.62,2022-02-16T20:00:00,2022-02-16:20,307.36,1645041600,Fort Worth
7702,36.0,24.81,6.29,77.46,2022-02-16T13:00:00,0.89,1.78,2022-02-16T19:00:00,2022-02-16:19,309.31,1645038000,Fort Worth
7703,35.0,24.12,5.95,75.73,2022-02-16T12:00:00,0.88,1.94,2022-02-16T18:00:00,2022-02-16:18,311.26,1645034400,Fort Worth
7704,34.0,24.73,6.05,73.67,2022-02-16T11:00:00,0.89,2.19,2022-02-16T17:00:00,2022-02-16:17,310.14,1645030800,Fort Worth
7705,33.0,25.33,6.14,71.61,2022-02-16T10:00:00,0.9,2.44,2022-02-16T16:00:00,2022-02-16:16,309.03,1645027200,Fort Worth
7706,32.0,25.93,6.23,69.56,2022-02-16T09:00:00,0.91,2.69,2022-02-16T15:00:00,2022-02-16:15,307.92,1645023600,Fort Worth
7707,32.0,23.83,5.82,69.62,2022-02-16T08:00:00,0.93,2.47,2022-02-16T14:00:00,2022-02-16:14,308.2,1645020000,Fort Worth
7708,32.0,21.72,5.42,69.68,2022-02-16T07:00:00,0.9500000000000001,2.26,2022-02-16T13:00:00,2022-02-16:13,308.47,1645016400,Fort Worth
7709,32.0,19.61,5.01,69.74,2022-02-16T06:00:00,0.97,2.04,2022-02-16T12:00:00,2022-02-16:12,308.75,1645012800,Fort Worth
7710,32.0,18.67,4.89,69.68,2022-02-16T05:00:00,1.05,1.96,2022-02-16T11:00:00,2022-02-16:11,308.2,1645009200,Fort Worth
7711,32.0,17.73,4.77,69.62,2022-02-16T04:00:00,1.12,1.88,2022-02-16T10:00:00,2022-02-16:10,307.64,1645005600,Fort Worth
7712,32.0,16.79,4.65,69.56,2022-02-16T03:00:00,1.2,1.8,2022-02-16T09:00:00,2022-02-16:09,307.08,1645002000,Fort Worth
7713,33.0,16.66,4.62,70.27,2022-02-16T02:00:00,1.24,1.9,2022-02-16T08:00:00,2022-02-16:08,307.78,1644998400,Fort Worth
7714,33.0,16.52,4.59,70.99,2022-02-16T01:00:00,1.28,2.0,2022-02-16T07:00:00,2022-02-16:07,308.47,1644994800,Fort Worth
7715,33.0,16.38,4.57,71.7,2022-02-16T00:00:00,1.32,2.1,2022-02-16T06:00:00,2022-02-16:06,309.17,1644991200,Fort Worth
7716,34.0,15.12,4.13,72.78,2022-02-15T23:00:00,1.31,2.25,2022-02-16T05:00:00,2022-02-16:05,310.84,1644987600,Fort Worth
7717,34.0,13.85,3.69,73.85,2022-02-15T22:00:00,1.31,2.4,2022-02-16T04:00:00,2022-02-16:04,312.51,1644984000,Fort Worth
7718,35.0,12.59,3.24,74.92,2022-02-15T21:00:00,1.31,2.55,2022-02-16T03:00:00,2022-02-16:03,314.18,1644980400,Fort Worth
7719,36.0,11.9,3.27,76.95,2022-02-15T20:00:00,1.24,2.35,2022-02-16T02:00:00,2022-02-16:02,312.23,1644976800,Fort Worth
7720,37.0,11.22,3.29,78.98,2022-02-15T19:00:00,1.17,2.14,2022-02-16T01:00:00,2022-02-16:01,310.28,1644973200,Fort Worth
7721,37.0,10.53,3.31,81.0,2022-02-15T18:00:00,1.11,1.9300000000000002,2022-02-16T00:00:00,2022-02-16:00,308.33,1644969600,Fort Worth
7722,38.0,10.06,3.37,81.9,2022-02-15T17:00:00,1.09,1.67,2022-02-15T23:00:00,2022-02-15:23,308.75,1644966000,Fort Worth
7723,38.0,9.58,3.43,82.79,2022-02-15T16:00:00,1.07,1.4,2022-02-15T22:00:00,2022-02-15:22,309.17,1644962400,Fort Worth
7724,39.0,9.1,3.49,83.68,2022-02-15T15:00:00,1.05,1.13,2022-02-15T21:00:00,2022-02-15:21,309.59,1644958800,Fort Worth
7725,38.0,9.67,4.12,82.08,2022-02-15T14:00:00,1.29,1.73,2022-02-15T20:00:00,2022-02-15:20,319.74,1644955200,Fort Worth
7726,37.0,10.24,4.74,80.47,2022-02-15T13:00:00,1.53,2.34,2022-02-15T19:00:00,2022-02-15:19,329.89,1644951600,Fort Worth
7727,36.0,10.8,5.37,78.86,2022-02-15T12:00:00,1.78,2.94,2022-02-15T18:00:00,2022-02-15:18,340.04,1644948000,Fort Worth
7728,37.0,10.06,5.25,79.07,2022-02-15T11:00:00,1.69,3.63,2022-02-15T17:00:00,2022-02-15:17,343.66,1644944400,Fort Worth
7729,37.0,9.31,5.13,79.27,2022-02-15T10:00:00,1.6,4.31,2022-02-15T16:00:00,2022-02-15:16,347.28,1644940800,Fort Worth
7730,37.0,8.56,5.01,79.48,2022-02-15T09:00:00,1.51,5.0,2022-02-15T15:00:00,2022-02-15:15,350.89,1644937200,Fort Worth
7731,37.0,7.8,4.94,80.29,2022-02-15T08:00:00,1.47,4.64,2022-02-15T14:00:00,2022-02-15:14,350.61,1644933600,Fort Worth
7732,38.0,7.04,4.87,81.09,2022-02-15T07:00:00,1.43,4.28,2022-02-15T13:00:00,2022-02-15:13,350.34,1644930000,Fort Worth
7733,38.0,6.28,4.8,81.9,2022-02-15T06:00:00,1.3900000000000001,3.93,2022-02-15T12:00:00,2022-02-15:12,350.06,1644926400,Fort Worth
7734,38.0,6.05,4.8100000000000005,81.81,2022-02-15T05:00:00,1.46,3.71,2022-02-15T11:00:00,2022-02-15:11,349.64,1644922800,Fort Worth
7735,38.0,5.82,4.8100000000000005,81.72,2022-02-15T04:00:00,1.52,3.49,2022-02-15T10:00:00,2022-02-15:10,349.22,1644919200,Fort Worth
7736,38.0,5.6,4.8100000000000005,81.63,2022-02-15T03:00:00,1.58,3.27,2022-02-15T09:00:00,2022-02-15:09,348.81,1644915600,Fort Worth
7737,38.0,5.22,4.42,81.48,2022-02-15T02:00:00,1.65,3.61,2022-02-15T08:00:00,2022-02-15:08,354.37,1644912000,Fort Worth
7738,38.0,4.85,4.03,81.33,2022-02-15T01:00:00,1.72,3.94,2022-02-15T07:00:00,2022-02-15:07,359.93,1644908400,Fort Worth
7739,38.0,4.47,3.63,81.18,2022-02-15T00:00:00,1.79,4.27,2022-02-15T06:00:00,2022-02-15:06,365.5,1644904800,Fort Worth
7740,37.0,4.5,3.59,80.7,2022-02-14T23:00:00,1.6800000000000002,4.55,2022-02-15T05:00:00,2022-02-15:05,365.5,1644901200,Fort Worth
7741,37.0,4.52,3.55,80.23,2022-02-14T22:00:00,1.56,4.82,2022-02-15T04:00:00,2022-02-15:04,365.5,1644897600,Fort Worth
7742,37.0,4.55,3.51,79.75,2022-02-14T21:00:00,1.44,5.1,2022-02-15T03:00:00,2022-02-15:03,365.5,1644894000,Fort Worth
7743,38.0,4.05,3.13,81.33,2022-02-14T20:00:00,1.35,4.83,2022-02-15T02:00:00,2022-02-15:02,361.18,1644890400,Fort Worth
7744,38.0,3.56,2.75,82.91,2022-02-14T19:00:00,1.26,4.57,2022-02-15T01:00:00,2022-02-15:01,356.87,1644886800,Fort Worth
7745,39.0,3.07,2.36,84.49,2022-02-14T18:00:00,1.18,4.3,2022-02-15T00:00:00,2022-02-15:00,352.56,1644883200,Fort Worth
7746,40.0,2.44,1.9100000000000001,85.89,2022-02-14T17:00:00,0.98,3.29,2022-02-14T23:00:00,2022-02-14:23,347.0,1644879600,Fort Worth
7747,40.0,1.81,1.45,87.29,2022-02-14T16:00:00,0.79,2.27,2022-02-14T22:00:00,2022-02-14:22,341.44,1644876000,Fort Worth
7748,41.0,1.19,0.99,88.69,2022-02-14T15:00:00,0.59,1.26,2022-02-14T21:00:00,2022-02-14:21,335.87,1644872400,Fort Worth
7749,37.0,2.08,1.74,79.51,2022-02-14T14:00:00,0.71,2.38,2022-02-14T20:00:00,2022-02-14:20,357.71,1644868800,Fort Worth
7750,33.0,2.96,2.48,70.33,2022-02-14T13:00:00,0.8200000000000001,3.51,2022-02-14T19:00:00,2022-02-14:19,379.54,1644865200,Fort Worth
7751,28.0,3.85,3.22,61.15,2022-02-14T12:00:00,0.93,4.63,2022-02-14T18:00:00,2022-02-14:18,401.38,1644861600,Fort Worth
7752,25.0,3.86,3.17,54.31,2022-02-14T11:00:00,0.87,6.47,2022-02-14T17:00:00,2022-02-14:17,420.85,1644858000,Fort Worth
7753,22.0,3.86,3.11,47.48,2022-02-14T10:00:00,0.8200000000000001,8.31,2022-02-14T16:00:00,2022-02-14:16,440.32,1644854400,Fort Worth
7754,19.0,3.86,3.06,40.64,2022-02-14T09:00:00,0.76,10.14,2022-02-14T15:00:00,2022-02-14:15,459.79,1644850800,Fort Worth
7755,17.0,3.35,2.5300000000000002,37.71,2022-02-14T08:00:00,0.66,9.81,2022-02-14T14:00:00,2022-02-14:14,457.01,1644847200,Fort Worth
7756,16.0,2.84,2.01,34.79,2022-02-14T07:00:00,0.56,9.49,2022-02-14T13:00:00,2022-02-14:13,454.23,1644843600,Fort Worth
7757,15.0,2.34,1.49,31.87,2022-02-14T06:00:00,0.45,9.16,2022-02-14T12:00:00,2022-02-14:12,451.45,1644840000,Fort Worth
7758,15.0,2.5700000000000003,1.63,33.07,2022-02-14T05:00:00,0.42,9.2,2022-02-14T11:00:00,2022-02-14:11,453.11,1644836400,Fort Worth
7759,16.0,2.8,1.78,34.26,2022-02-14T04:00:00,0.38,9.24,2022-02-14T10:00:00,2022-02-14:10,454.78,1644832800,Fort Worth
7760,16.0,3.04,1.9300000000000002,35.45,2022-02-14T03:00:00,0.34,9.28,2022-02-14T09:00:00,2022-02-14:09,456.45,1644829200,Fort Worth
7761,14.0,4.12,2.51,29.65,2022-02-14T02:00:00,0.38,12.26,2022-02-14T08:00:00,2022-02-14:08,477.87,1644825600,Fort Worth
7762,13.0,5.21,3.09,23.86,2022-02-14T01:00:00,0.42,15.24,2022-02-14T07:00:00,2022-02-14:07,499.29,1644822000,Fort Worth
7763,15.0,6.3,3.67,18.06,2022-02-14T00:00:00,0.46,18.23,2022-02-14T06:00:00,2022-02-14:06,520.71,1644818400,Fort Worth
7764,16.0,7.08,3.84,18.84,2022-02-13T23:00:00,1.03,20.38,2022-02-14T05:00:00,2022-02-14:05,524.32,1644814800,Fort Worth
7765,17.0,7.86,4.02,19.61,2022-02-13T22:00:00,1.6,22.53,2022-02-14T04:00:00,2022-02-14:04,527.94,1644811200,Fort Worth
7766,17.0,8.63,4.19,20.38,2022-02-13T21:00:00,2.17,24.68,2022-02-14T03:00:00,2022-02-14:03,531.55,1644807600,Fort Worth
7767,15.0,7.19,3.5700000000000003,29.47,2022-02-13T20:00:00,1.8599999999999999,21.46,2022-02-14T02:00:00,2022-02-14:02,504.57,1644804000,Fort Worth
7768,18.0,5.74,2.95,38.56,2022-02-13T19:00:00,1.55,18.25,2022-02-14T01:00:00,2022-02-14:01,477.59,1644800400,Fort Worth
7769,22.0,4.3,2.33,47.65,2022-02-13T18:00:00,1.24,15.04,2022-02-14T00:00:00,2022-02-14:00,450.61,1644796800,Fort Worth
7770,28.0,3.24,1.81,59.66,2022-02-13T17:00:00,1.18,10.67,2022-02-13T23:00:00,2022-02-13:23,422.8,1644793200,Fort Worth
7771,33.0,2.19,1.29,71.67,2022-02-13T16:00:00,1.12,6.3,2022-02-13T22:00:00,2022-02-13:22,394.98,1644789600,Fort Worth
7772,39.0,1.13,0.77,83.68,2022-02-13T15:00:00,1.06,1.94,2022-02-13T21:00:00,2022-02-13:21,367.16,1644786000,Fort Worth
7773,34.0,1.2,0.77,73.85,2022-02-13T14:00:00,1.01,2.7,2022-02-13T20:00:00,2022-02-13:20,384.69,1644782400,Fort Worth
7774,30.0,1.27,0.78,64.02,2022-02-13T13:00:00,0.96,3.47,2022-02-13T19:00:00,2022-02-13:19,402.21,1644778800,Fort Worth
7775,25.0,1.34,0.78,54.18,2022-02-13T12:00:00,0.91,4.24,2022-02-13T18:00:00,2022-02-13:18,419.74,1644775200,Fort Worth
7776,21.0,1.98,1.23,45.18,2022-02-13T11:00:00,0.87,6.05,2022-02-13T17:00:00,2022-02-13:17,441.99,1644771600,Fort Worth
7777,17.0,2.63,1.69,36.18,2022-02-13T10:00:00,0.84,7.87,2022-02-13T16:00:00,2022-02-13:16,464.24,1644768000,Fort Worth
7778,13.0,3.27,2.14,27.18,2022-02-13T09:00:00,0.8,9.68,2022-02-13T15:00:00,2022-02-13:15,486.49,1644764400,Fort Worth
7779,12.0,3.95,2.5300000000000002,25.79,2022-02-13T08:00:00,0.77,10.04,2022-02-13T14:00:00,2022-02-13:14,484.55,1644760800,Fort Worth
7780,12.0,4.64,2.91,24.41,2022-02-13T07:00:00,0.74,10.4,2022-02-13T13:00:00,2022-02-13:13,482.6,1644757200,Fort Worth
7781,14.0,5.32,3.3,23.02,2022-02-13T06:00:00,0.7000000000000001,10.75,2022-02-13T12:00:00,2022-02-13:12,480.65,1644753600,Fort Worth
7782,15.0,5.8,3.5,23.98,2022-02-13T05:00:00,0.77,10.49,2022-02-13T11:00:00,2022-02-13:11,478.98,1644750000,Fort Worth
7783,15.0,6.29,3.71,24.93,2022-02-13T04:00:00,0.84,10.23,2022-02-13T10:00:00,2022-02-13:10,477.31,1644746400,Fort Worth
7784,16.0,6.77,3.91,25.88,2022-02-13T03:00:00,0.92,9.97,2022-02-13T09:00:00,2022-02-13:09,475.65,1644742800,Fort Worth
7785,17.0,6.77,3.9699999999999998,28.85,2022-02-13T02:00:00,0.89,10.55,2022-02-13T08:00:00,2022-02-13:08,473.7,1644739200,Fort Worth
7786,17.0,6.77,4.03,31.81,2022-02-13T01:00:00,0.86,11.14,2022-02-13T07:00:00,2022-02-13:07,471.75,1644735600,Fort Worth
7787,17.0,6.77,4.08,34.78,2022-02-13T00:00:00,0.8300000000000001,11.72,2022-02-13T06:00:00,2022-02-13:06,469.8,1644732000,Fort Worth
7788,17.0,6.57,4.0,37.46,2022-02-12T23:00:00,0.97,11.72,2022-02-13T05:00:00,2022-02-13:05,465.35,1644728400,Fort Worth
7789,19.0,6.38,3.91,40.14,2022-02-12T22:00:00,1.12,11.73,2022-02-13T04:00:00,2022-02-13:04,460.9,1644724800,Fort Worth
7790,20.0,6.18,3.83,42.83,2022-02-12T21:00:00,1.26,11.74,2022-02-13T03:00:00,2022-02-13:03,456.45,1644721200,Fort Worth
7791,22.0,5.43,3.32,46.55,2022-02-12T20:00:00,1.38,10.44,2022-02-13T02:00:00,2022-02-13:02,448.94,1644717600,Fort Worth
7792,23.0,4.69,2.8200000000000003,50.28,2022-02-12T19:00:00,1.49,9.15,2022-02-13T01:00:00,2022-02-13:01,441.43,1644714000,Fort Worth
7793,25.0,3.95,2.31,54.0,2022-02-12T18:00:00,1.6,7.85,2022-02-13T00:00:00,2022-02-13:00,433.92,1644710400,Fort Worth
7794,27.0,3.22,1.9300000000000002,57.79,2022-02-12T17:00:00,1.42,6.19,2022-02-12T23:00:00,2022-02-12:23,429.47,1644706800,Fort Worth
7795,28.0,2.49,1.55,61.57,2022-02-12T16:00:00,1.23,4.54,2022-02-12T22:00:00,2022-02-12:22,425.02,1644703200,Fort Worth
7796,30.0,1.75,1.16,65.36,2022-02-12T15:00:00,1.05,2.88,2022-02-12T21:00:00,2022-02-12:21,420.57,1644699600,Fort Worth
7797,31.0,1.5899999999999999,0.99,66.49,2022-02-12T14:00:00,1.06,3.03,2022-02-12T20:00:00,2022-02-12:20,420.71,1644696000,Fort Worth
7798,31.0,1.43,0.8200000000000001,67.62,2022-02-12T13:00:00,1.08,3.18,2022-02-12T19:00:00,2022-02-12:19,420.85,1644692400,Fort Worth
7799,32.0,1.27,0.64,68.75,2022-02-12T12:00:00,1.09,3.33,2022-02-12T18:00:00,2022-02-12:18,420.99,1644688800,Fort Worth
7800,32.0,1.38,0.6900000000000001,70.15,2022-02-12T11:00:00,1.15,3.73,2022-02-12T17:00:00,2022-02-12:17,419.88,1644685200,Fort Worth
7801,33.0,1.49,0.73,71.56,2022-02-12T10:00:00,1.21,4.14,2022-02-12T16:00:00,2022-02-12:16,418.76,1644681600,Fort Worth
7802,34.0,1.6,0.77,72.96,2022-02-12T09:00:00,1.26,4.55,2022-02-12T15:00:00,2022-02-12:15,417.65,1644678000,Fort Worth
7803,34.0,1.6099999999999999,0.8300000000000001,73.34,2022-02-12T08:00:00,1.29,4.2,2022-02-12T14:00:00,2022-02-12:14,413.76,1644674400,Fort Worth
7804,34.0,1.62,0.88,73.73,2022-02-12T07:00:00,1.31,3.85,2022-02-12T13:00:00,2022-02-12:13,409.86,1644670800,Fort Worth
7805,34.0,1.63,0.93,74.12,2022-02-12T06:00:00,1.33,3.5,2022-02-12T12:00:00,2022-02-12:12,405.97,1644667200,Fort Worth
7806,34.0,2.13,1.35,74.45,2022-02-12T05:00:00,1.37,3.51,2022-02-12T11:00:00,2022-02-12:11,407.08,1644663600,Fort Worth
7807,35.0,2.64,1.78,74.77,2022-02-12T04:00:00,1.4100000000000001,3.52,2022-02-12T10:00:00,2022-02-12:10,408.19,1644660000,Fort Worth
7808,35.0,3.14,2.2,75.1,2022-02-12T03:00:00,1.46,3.5300000000000002,2022-02-12T09:00:00,2022-02-12:09,409.31,1644656400,Fort Worth
7809,34.0,5.11,3.52,73.16,2022-02-12T02:00:00,1.51,5.07,2022-02-12T08:00:00,2022-02-12:08,407.22,1644652800,Fort Worth
7810,33.0,7.08,4.85,71.23,2022-02-12T01:00:00,1.57,6.61,2022-02-12T07:00:00,2022-02-12:07,405.13,1644649200,Fort Worth
7811,32.0,9.06,6.17,69.29,2022-02-12T00:00:00,1.62,8.15,2022-02-12T06:00:00,2022-02-12:06,403.05,1644645600,Fort Worth
7812,31.0,10.4,7.35,61.96,2022-02-11T23:00:00,1.33,11.44,2022-02-12T05:00:00,2022-02-12:05,411.67,1644642000,Fort Worth
7813,35.0,11.74,8.52,54.63,2022-02-11T22:00:00,1.03,14.73,2022-02-12T04:00:00,2022-02-12:04,420.29,1644638400,Fort Worth
7814,40.0,13.08,9.69,47.3,2022-02-11T21:00:00,0.74,18.01,2022-02-12T03:00:00,2022-02-12:03,428.92,1644634800,Fort Worth
7815,39.0,12.08,9.28,56.89,2022-02-11T20:00:00,0.86,15.53,2022-02-12T02:00:00,2022-02-12:02,412.23,1644631200,Fort Worth
7816,37.0,11.09,8.88,66.49,2022-02-11T19:00:00,0.99,13.05,2022-02-12T01:00:00,2022-02-12:01,395.54,1644627600,Fort Worth
7817,35.0,10.09,8.47,76.09,2022-02-11T18:00:00,1.11,10.57,2022-02-12T00:00:00,2022-02-12:00,378.85,1644624000,Fort Worth
7818,40.0,9.06,7.53,86.78,2022-02-11T17:00:00,1.75,7.37,2022-02-11T23:00:00,2022-02-11:23,361.74,1644620400,Fort Worth
7819,45.0,8.04,6.59,97.48,2022-02-11T16:00:00,2.38,4.17,2022-02-11T22:00:00,2022-02-11:22,344.63,1644616800,Fort Worth
7820,50.0,7.01,5.66,108.18,2022-02-11T15:00:00,3.02,0.97,2022-02-11T21:00:00,2022-02-11:21,327.53,1644613200,Fort Worth
7821,47.0,6.59,5.18,102.31,2022-02-11T14:00:00,2.32,1.5,2022-02-11T20:00:00,2022-02-11:20,333.79,1644609600,Fort Worth
7822,45.0,6.17,4.7,96.44,2022-02-11T13:00:00,1.62,2.03,2022-02-11T19:00:00,2022-02-11:19,340.04,1644606000,Fort Worth
7823,42.0,5.75,4.23,90.57,2022-02-11T12:00:00,0.92,2.56,2022-02-11T18:00:00,2022-02-11:18,346.3,1644602400,Fort Worth
7824,41.0,6.85,5.19,87.8,2022-02-11T11:00:00,0.9400000000000001,3.5700000000000003,2022-02-11T17:00:00,2022-02-11:17,359.1,1644598800,Fort Worth
7825,39.0,7.94,6.16,85.03,2022-02-11T10:00:00,0.9500000000000001,4.58,2022-02-11T16:00:00,2022-02-11:16,371.89,1644595200,Fort Worth
7826,38.0,9.04,7.13,82.25,2022-02-11T09:00:00,0.96,5.59,2022-02-11T15:00:00,2022-02-11:15,384.69,1644591600,Fort Worth
7827,39.0,9.69,7.77,83.39,2022-02-11T08:00:00,0.93,5.17,2022-02-11T14:00:00,2022-02-11:14,382.74,1644588000,Fort Worth
7828,39.0,10.34,8.42,84.52,2022-02-11T07:00:00,0.89,4.74,2022-02-11T13:00:00,2022-02-11:13,380.79,1644584400,Fort Worth
7829,40.0,10.99,9.07,85.65,2022-02-11T06:00:00,0.85,4.32,2022-02-11T12:00:00,2022-02-11:12,378.85,1644580800,Fort Worth
7830,41.0,11.94,9.87,83.92,2022-02-11T05:00:00,0.99,4.62,2022-02-11T11:00:00,2022-02-11:11,383.99,1644577200,Fort Worth
7831,44.0,12.88,10.66,82.19,2022-02-11T04:00:00,1.12,4.93,2022-02-11T10:00:00,2022-02-11:10,389.14,1644573600,Fort Worth
7832,48.0,13.83,11.46,80.47,2022-02-11T03:00:00,1.26,5.23,2022-02-11T09:00:00,2022-02-11:09,394.28,1644570000,Fort Worth
7833,36.0,11.14,8.75,72.48,2022-02-11T02:00:00,1.13,6.63,2022-02-11T08:00:00,2022-02-11:08,403.05,1644566400,Fort Worth
7834,30.0,8.46,6.03,64.49,2022-02-11T01:00:00,1.0,8.03,2022-02-11T07:00:00,2022-02-11:07,411.81,1644562800,Fort Worth
7835,26.0,5.78,3.32,56.51,2022-02-11T00:00:00,0.88,9.42,2022-02-11T06:00:00,2022-02-11:06,420.57,1644559200,Fort Worth
7836,22.0,6.23,3.85,47.82,2022-02-10T23:00:00,0.77,12.23,2022-02-11T05:00:00,2022-02-11:05,438.37,1644555600,Fort Worth
7837,18.0,6.69,4.39,39.13,2022-02-10T22:00:00,0.67,15.04,2022-02-11T04:00:00,2022-02-11:04,456.17,1644552000,Fort Worth
7838,20.0,7.14,4.92,30.44,2022-02-10T21:00:00,0.56,17.84,2022-02-11T03:00:00,2022-02-11:03,473.98,1644548400,Fort Worth
7839,21.0,7.26,5.12,36.3,2022-02-10T20:00:00,0.64,17.11,2022-02-11T02:00:00,2022-02-11:02,464.8,1644544800,Fort Worth
7840,22.0,7.38,5.32,42.16,2022-02-10T19:00:00,0.72,16.39,2022-02-11T01:00:00,2022-02-11:01,455.62,1644541200,Fort Worth
